,Nome,Região,Período,Resultado,ds_nome,value
4462,População total - mulheres,Penha (Distrito),2015,68912,PENHA,68912.0
4463,População total - mulheres,Penha (Distrito),2005,67448,PENHA,67448.0
4464,População total - mulheres,Penha (Distrito),2009,68342,PENHA,68342.0
4465,População total - mulheres,Penha (Distrito),2017,68906,PENHA,68906.0
4466,População total - mulheres,Penha (Distrito),2008,68127,PENHA,68127.0
4467,População total - mulheres,Penha (Distrito),2020,68883,PENHA,68883.0
4468,População total - mulheres,Penha (Distrito),2000,66212,PENHA,66212.0
4469,População total - mulheres,Penha (Distrito),2006,67689,PENHA,67689.0
4470,População total - mulheres,Perdizes (Distrito),2013,61459,PERDIZES,61459.0
4471,População total - mulheres,Perdizes (Distrito),2005,58726,PERDIZES,58726.0
4472,População total - mulheres,Perdizes (Distrito),2001,56925,PERDIZES,56925.0
4473,População total - mulheres,Perdizes (Distrito),2012,61263,PERDIZES,61263.0
4474,População total - mulheres,Perdizes (Distrito),2019,62116,PERDIZES,62116.0
4475,População total - mulheres,Perdizes (Distrito),2004,58279,PERDIZES,58279.0
4476,População total - mulheres,Perdizes (Distrito),2020,62180,PERDIZES,62180.0
4477,População total - mulheres,Perdizes (Distrito),2007,59615,PERDIZES,59615.0
4478,População total - mulheres,Perdizes (Distrito),2002,57356,PERDIZES,57356.0
4479,População total - mulheres,Perdizes (Distrito),2014,61653,PERDIZES,61653.0
4480,População total - mulheres,Perdizes (Distrito),2016,61916,PERDIZES,61916.0
4481,População total - mulheres,Perdizes (Distrito),2008,60068,PERDIZES,60068.0
4482,População total - mulheres,Perdizes (Distrito),2021,62114,PERDIZES,62114.0
4483,População total - mulheres,Perdizes (Distrito),2003,57820,PERDIZES,57820.0
4484,População total - mulheres,Perdizes (Distrito),2015,61846,PERDIZES,61846.0
4485,População total - mulheres,Perdizes (Distrito),2006,59167,PERDIZES,59167.0
4486,População total - mulheres,Perdizes (Distrito),2011,61064,PERDIZES,61064.0
4487,População total - mulheres,Perdizes (Distrito),2000,56462,PERDIZES,56462.0
4488,População total - mulheres,Perdizes (Distrito),2017,61984,PERDIZES,61984.0
4489,População total - mulheres,Perdizes (Distrito),2010,60864,PERDIZES,60864.0
4490,População total - mulheres,Perdizes (Distrito),2009,60501,PERDIZES,60501.0
4491,População total - mulheres,Perdizes (Distrito),2018,62051,PERDIZES,62051.0
4492,População total - mulheres,Perus (Distrito),2016,43901,PERUS,43901.0
4493,População total - mulheres,Perus (Distrito),2003,37406,PERUS,37406.0
4494,População total - mulheres,Perus (Distrito),2012,42072,PERUS,42072.0
4495,População total - mulheres,Perus (Distrito),2007,39597,PERUS,39597.0
4496,População total - mulheres,Perus (Distrito),2001,36284,PERUS,36284.0
4497,População total - mulheres,Perus (Distrito),2011,41616,PERUS,41616.0
4498,População total - mulheres,Perus (Distrito),2020,45692,PERUS,45692.0
4499,População total - mulheres,Perus (Distrito),2013,42532,PERUS,42532.0
4500,População total - mulheres,Perus (Distrito),2004,37964,PERUS,37964.0
4501,População total - mulheres,Perus (Distrito),2018,44791,PERUS,44791.0
4502,População total - mulheres,Perus (Distrito),2019,45239,PERUS,45239.0
4503,População total - mulheres,Perus (Distrito),2021,46084,PERUS,46084.0
4504,População total - mulheres,Perus (Distrito),2005,38526,PERUS,38526.0
4505,População total - mulheres,Perus (Distrito),2000,35662,PERUS,35662.0
4506,População total - mulheres,Perus (Distrito),2014,42996,PERUS,42996.0
4507,População total - mulheres,Perus (Distrito),2008,40129,PERUS,40129.0
4508,População total - mulheres,Perus (Distrito),2017,44345,PERUS,44345.0
4509,População total - mulheres,Perus (Distrito),2010,41162,PERUS,41162.0
4510,População total - mulheres,Perus (Distrito),2002,36854,PERUS,36854.0
4511,População total - mulheres,Perus (Distrito),2009,40653,PERUS,40653.0
4512,População total - mulheres,Perus (Distrito),2015,43462,PERUS,43462.0
4513,População total - mulheres,Perus (Distrito),2006,39077,PERUS,39077.0
4514,População total - mulheres,Pinheiros (Distrito),2016,36233,PINHEIROS,36233.0
4515,População total - mulheres,Pinheiros (Distrito),2012,36236,PINHEIROS,36236.0
4516,População total - mulheres,Pinheiros (Distrito),2005,35973,PINHEIROS,35973.0
4517,População total - mulheres,Pinheiros (Distrito),2001,35717,PINHEIROS,35717.0
4518,População total - mulheres,Pinheiros (Distrito),2015,36260,PINHEIROS,36260.0
4519,População total - mulheres,Pinheiros (Distrito),2011,36224,PINHEIROS,36224.0
4520,População total - mulheres,Pinheiros (Distrito),2013,36245,PINHEIROS,36245.0
4521,População total - mulheres,Pinheiros (Distrito),2020,36113,PINHEIROS,36113.0
4522,População total - mulheres,Pinheiros (Distrito),2004,35913,PINHEIROS,35913.0
4523,População total - mulheres,Pinheiros (Distrito),2003,35836,PINHEIROS,35836.0
4524,População total - mulheres,Pinheiros (Distrito),2019,36144,PINHEIROS,36144.0
4525,População total - mulheres,Pinheiros (Distrito),2006,35996,PINHEIROS,35996.0
4526,População total - mulheres,Pinheiros (Distrito),2008,36134,PINHEIROS,36134.0
4527,População total - mulheres,Pinheiros (Distrito),2021,36012,PINHEIROS,36012.0
4528,População total - mulheres,Pinheiros (Distrito),2000,35652,PINHEIROS,35652.0
4529,População total - mulheres,Pinheiros (Distrito),2007,36065,PINHEIROS,36065.0
4530,População total - mulheres,Pinheiros (Distrito),2018,36175,PINHEIROS,36175.0
4531,População total - mulheres,Pinheiros (Distrito),2002,35782,PINHEIROS,35782.0
4532,População total - mulheres,Pinheiros (Distrito),2009,36176,PINHEIROS,36176.0
4533,População total - mulheres,Pinheiros (Distrito),2010,36211,PINHEIROS,36211.0
4534,População total - mulheres,Pinheiros (Distrito),2017,36204,PINHEIROS,36204.0
4535,População total - mulheres,Pinheiros (Distrito),2014,36253,PINHEIROS,36253.0
4536,População total - mulheres,Pirituba (Distrito),2004,86245,PIRITUBA,86245.0
4537,População total - mulheres,Pirituba (Distrito),2005,86673,PIRITUBA,86673.0
4538,População total - mulheres,Pirituba (Distrito),2000,84504,PIRITUBA,84504.0
4539,População total - mulheres,Pirituba (Distrito),2018,89557,PIRITUBA,89557.0
4540,População total - mulheres,Pirituba (Distrito),2015,89190,PIRITUBA,89190.0
4541,População total - mulheres,Pirituba (Distrito),2019,89675,PIRITUBA,89675.0
4542,População total - mulheres,Pirituba (Distrito),2009,88029,PIRITUBA,88029.0
4543,População total - mulheres,Pirituba (Distrito),2001,84984,PIRITUBA,84984.0
4544,População total - mulheres,Pirituba (Distrito),2013,88887,PIRITUBA,88887.0
4545,População total - mulheres,Pirituba (Distrito),2006,87062,PIRITUBA,87062.0
4546,População total - mulheres,Pirituba (Distrito),2008,87709,PIRITUBA,87709.0
4547,População total - mulheres,Pirituba (Distrito),2012,88730,PIRITUBA,88730.0
4548,População total - mulheres,Pirituba (Distrito),2021,89821,PIRITUBA,89821.0
4549,População total - mulheres,Pirituba (Distrito),2014,89041,PIRITUBA,89041.0
4550,População total - mulheres,Pirituba (Distrito),2011,88570,PIRITUBA,88570.0
4551,População total - mulheres,Pirituba (Distrito),2020,89791,PIRITUBA,89791.0
4552,População total - mulheres,Pirituba (Distrito),2017,89437,PIRITUBA,89437.0
4553,População total - mulheres,Pirituba (Distrito),2016,89315,PIRITUBA,89315.0
4554,População total - mulheres,Pirituba (Distrito),2003,85840,PIRITUBA,85840.0
4555,População total - mulheres,Pirituba (Distrito),2007,87387,PIRITUBA,87387.0
4556,População total - mulheres,Pirituba (Distrito),2002,85427,PIRITUBA,85427.0
4557,População total - mulheres,Pirituba (Distrito),2010,88406,PIRITUBA,88406.0
4558,População total - mulheres,Ponte Rasa (Distrito),2018,47866,PONTE RASA,47866.0
4559,População total - mulheres,Ponte Rasa (Distrito),2004,50822,PONTE RASA,50822.0
4560,População total - mulheres,Ponte Rasa (Distrito),2014,48731,PONTE RASA,48731.0
4561,População total - mulheres,Ponte Rasa (Distrito),2007,50303,PONTE RASA,50303.0
4562,População total - mulheres,Ponte Rasa (Distrito),2008,50095,PONTE RASA,50095.0
4563,População total - mulheres,Ponte Rasa (Distrito),2010,49726,PONTE RASA,49726.0
4564,População total - mulheres,Ponte Rasa (Distrito),2021,47335,PONTE RASA,47335.0
4565,População total - mulheres,Ponte Rasa (Distrito),2015,48481,PONTE RASA,48481.0
4566,População total - mulheres,Ponte Rasa (Distrito),2011,49478,PONTE RASA,49478.0
4567,População total - mulheres,Ponte Rasa (Distrito),2002,51121,PONTE RASA,51121.0
4568,População total - mulheres,Ponte Rasa (Distrito),2019,47661,PONTE RASA,47661.0
4569,População total - mulheres,Ponte Rasa (Distrito),2000,51294,PONTE RASA,51294.0
4570,População total - mulheres,Ponte Rasa (Distrito),2017,48072,PONTE RASA,48072.0
4571,População total - mulheres,Ponte Rasa (Distrito),2003,50975,PONTE RASA,50975.0
4572,População total - mulheres,Ponte Rasa (Distrito),2012,49230,PONTE RASA,49230.0
4573,População total - mulheres,Ponte Rasa (Distrito),2005,50673,PONTE RASA,50673.0
4574,População total - mulheres,Ponte Rasa (Distrito),2013,48981,PONTE RASA,48981.0
4575,População total - mulheres,Ponte Rasa (Distrito),2006,50508,PONTE RASA,50508.0
4576,População total - mulheres,Ponte Rasa (Distrito),2016,48277,PONTE RASA,48277.0
4577,População total - mulheres,Ponte Rasa (Distrito),2020,47454,PONTE RASA,47454.0
4578,População total - mulheres,Ponte Rasa (Distrito),2001,51233,PONTE RASA,51233.0
4579,População total - mulheres,Ponte Rasa (Distrito),2009,49876,PONTE RASA,49876.0
4580,População total - mulheres,Raposo Tavares (Distrito),2016,55112,RAPOSO TAVARES,55112.0
4581,População total - mulheres,Raposo Tavares (Distrito),2003,48960,RAPOSO TAVARES,48960.0
4582,População total - mulheres,Raposo Tavares (Distrito),2010,52949,RAPOSO TAVARES,52949.0
4583,População total - mulheres,Raposo Tavares (Distrito),2011,53317,RAPOSO TAVARES,53317.0
4584,População total - mulheres,Raposo Tavares (Distrito),2015,54789,RAPOSO TAVARES,54789.0
4585,População total - mulheres,Raposo Tavares (Distrito),2017,55436,RAPOSO TAVARES,55436.0
4586,População total - mulheres,Raposo Tavares (Distrito),2019,56083,RAPOSO TAVARES,56083.0
4587,População total - mulheres,Raposo Tavares (Distrito),2006,50632,RAPOSO TAVARES,50632.0
4588,População total - mulheres,Raposo Tavares (Distrito),2012,53684,RAPOSO TAVARES,53684.0
4589,População total - mulheres,Raposo Tavares (Distrito),2004,49519,RAPOSO TAVARES,49519.0
4590,População total - mulheres,Raposo Tavares (Distrito),2007,51205,RAPOSO TAVARES,51205.0
4591,População total - mulheres,Raposo Tavares (Distrito),2002,48416,RAPOSO TAVARES,48416.0
4592,População total - mulheres,Raposo Tavares (Distrito),2001,47878,RAPOSO TAVARES,47878.0
4593,População total - mulheres,Raposo Tavares (Distrito),2013,54052,RAPOSO TAVARES,54052.0
4594,População total - mulheres,Raposo Tavares (Distrito),2020,56407,RAPOSO TAVARES,56407.0
4595,População total - mulheres,Raposo Tavares (Distrito),2005,50066,RAPOSO TAVARES,50066.0
4596,População total - mulheres,Raposo Tavares (Distrito),2014,54421,RAPOSO TAVARES,54421.0
4597,População total - mulheres,Raposo Tavares (Distrito),2018,55759,RAPOSO TAVARES,55759.0
4598,População total - mulheres,Raposo Tavares (Distrito),2009,52351,RAPOSO TAVARES,52351.0
4599,População total - mulheres,Raposo Tavares (Distrito),2021,56658,RAPOSO TAVARES,56658.0
4600,População total - mulheres,Raposo Tavares (Distrito),2000,47291,RAPOSO TAVARES,47291.0
4601,População total - mulheres,Raposo Tavares (Distrito),2008,51785,RAPOSO TAVARES,51785.0
4602,População total - mulheres,República (Distrito),2012,28833,REPUBLICA,28833.0
4603,População total - mulheres,República (Distrito),2008,27468,REPUBLICA,27468.0
4604,População total - mulheres,República (Distrito),2010,28173,REPUBLICA,28173.0
4605,População total - mulheres,República (Distrito),2017,30233,REPUBLICA,30233.0
4606,População total - mulheres,República (Distrito),2013,29167,REPUBLICA,29167.0
4607,População total - mulheres,República (Distrito),2000,24398,REPUBLICA,24398.0
4608,População total - mulheres,República (Distrito),2021,30903,REPUBLICA,30903.0
4609,População total - mulheres,República (Distrito),2015,29843,REPUBLICA,29843.0
4610,População total - mulheres,República (Distrito),2011,28501,REPUBLICA,28501.0
4611,População total - mulheres,República (Distrito),2006,26721,REPUBLICA,26721.0
4612,População total - mulheres,República (Distrito),2004,25977,REPUBLICA,25977.0
4613,População total - mulheres,República (Distrito),2019,30626,REPUBLICA,30626.0
4614,População total - mulheres,República (Distrito),2005,26357,REPUBLICA,26357.0
4615,População total - mulheres,República (Distrito),2020,30822,REPUBLICA,30822.0
4616,População total - mulheres,República (Distrito),2002,25206,REPUBLICA,25206.0
4617,População total - mulheres,República (Distrito),2016,30038,REPUBLICA,30038.0
4618,População total - mulheres,República (Distrito),2007,27083,REPUBLICA,27083.0
4619,População total - mulheres,República (Distrito),2014,29504,REPUBLICA,29504.0
4620,População total - mulheres,República (Distrito),2018,30429,REPUBLICA,30429.0
4621,População total - mulheres,República (Distrito),2003,25593,REPUBLICA,25593.0
4622,População total - mulheres,República (Distrito),2009,27859,REPUBLICA,27859.0
4623,População total - mulheres,Rio Pequeno (Distrito),2008,61307,RIO PEQUENO,61307.0
4624,População total - mulheres,Rio Pequeno (Distrito),2017,63786,RIO PEQUENO,63786.0
4625,População total - mulheres,Rio Pequeno (Distrito),2018,63994,RIO PEQUENO,63994.0
4626,População total - mulheres,Rio Pequeno (Distrito),2015,63365,RIO PEQUENO,63365.0
4627,População total - mulheres,Rio Pequeno (Distrito),2014,63106,RIO PEQUENO,63106.0
4628,População total - mulheres,Rio Pequeno (Distrito),2011,62321,RIO PEQUENO,62321.0
4629,População total - mulheres,Rio Pequeno (Distrito),2006,60620,RIO PEQUENO,60620.0
4630,População total - mulheres,Rio Pequeno (Distrito),2009,61656,RIO PEQUENO,61656.0
4631,População total - mulheres,Rio Pequeno (Distrito),2005,60251,RIO PEQUENO,60251.0
4632,População total - mulheres,Rio Pequeno (Distrito),2004,59840,RIO PEQUENO,59840.0
4633,População total - mulheres,Rio Pequeno (Distrito),2007,60944,RIO PEQUENO,60944.0
4634,População total - mulheres,Rio Pequeno (Distrito),2001,58655,RIO PEQUENO,58655.0
4635,População total - mulheres,Rio Pequeno (Distrito),2002,59073,RIO PEQUENO,59073.0
4636,População total - mulheres,Rio Pequeno (Distrito),2012,62584,RIO PEQUENO,62584.0
4637,População total - mulheres,Rio Pequeno (Distrito),2010,62056,RIO PEQUENO,62056.0
4638,População total - mulheres,Rio Pequeno (Distrito),2003,59454,RIO PEQUENO,59454.0
4639,População total - mulheres,Rio Pequeno (Distrito),2019,64202,RIO PEQUENO,64202.0
4640,População total - mulheres,Rio Pequeno (Distrito),2021,64546,RIO PEQUENO,64546.0
4641,População total - mulheres,Rio Pequeno (Distrito),2000,58161,RIO PEQUENO,58161.0
4642,População total - mulheres,Rio Pequeno (Distrito),2016,63575,RIO PEQUENO,63575.0
4643,População total - mulheres,Rio Pequeno (Distrito),2013,62846,RIO PEQUENO,62846.0
4644,População total - mulheres,Rio Pequeno (Distrito),2020,64409,RIO PEQUENO,64409.0
4645,População total - mulheres,Sacomã (Distrito),2014,133617,SACOMA,133617.0
4646,População total - mulheres,Sacomã (Distrito),2020,137955,SACOMA,137955.0
4647,População total - mulheres,Sacomã (Distrito),2021,138465,SACOMA,138465.0
4648,População total - mulheres,Sacomã (Distrito),2017,135873,SACOMA,135873.0
4649,População total - mulheres,Sacomã (Distrito),2019,137261,SACOMA,137261.0
4650,População total - mulheres,Sacomã (Distrito),2018,136567,SACOMA,136567.0
4651,População total - mulheres,Sacomã (Distrito),2001,120007,SACOMA,120007.0
4652,População total - mulheres,Sacomã (Distrito),2016,135178,SACOMA,135178.0
4653,População total - mulheres,Sacomã (Distrito),2004,123480,SACOMA,123480.0
4654,População total - mulheres,Sacomã (Distrito),2015,134484,SACOMA,134484.0
4655,População total - mulheres,Sacomã (Distrito),2002,121185,SACOMA,121185.0
4656,População total - mulheres,Sacomã (Distrito),2003,122331,SACOMA,122331.0
4657,População total - mulheres,Sacomã (Distrito),2007,126909,SACOMA,126909.0
4658,População total - mulheres,Sacomã (Distrito),2012,131884,SACOMA,131884.0
4659,População total - mulheres,Sacomã (Distrito),2006,125790,SACOMA,125790.0
4660,População total - mulheres,Sacomã (Distrito),2013,132750,SACOMA,132750.0
4661,População total - mulheres,Sacomã (Distrito),2000,118718,SACOMA,118718.0
